"population" "brood_ID" "date" "hatch_date" "care_system"
"KPT" "KPT_1998_B2_-6" 1998-06-28 1998-06-08 "biparental_care"
"KPT" "KPT_1998_B2_-6" 1998-06-30 1998-06-08 "male_care"
"KPT" "KPT_1998_B2_-6" 1998-07-02 1998-06-08 "biparental_care"
"KPT" "KPT_1998_B2_-6" 1998-07-05 1998-06-08 "male_care"
"KPT" "KPT_1998_B2_-6" 1998-07-08 1998-06-08 "male_care"
"KPT" "KPT_1998_B2_-5" 1998-06-13 1998-06-08 "biparental_care"
"KPT" "KPT_1998_B2_-5" 1998-06-14 1998-06-08 "biparental_care"
"KPT" "KPT_1998_B2_-4" 1998-06-07 1998-05-30 "biparental_care"
"KPT" "KPT_1998_B2_-3" 1998-06-02 1998-05-28 "biparental_care"
"KPT" "KPT_1998_B2_-3" 1998-06-03 1998-05-28 "biparental_care"
"KPT" "KPT_1998_B2_-3" 1998-06-04 1998-05-28 "biparental_care"
"KPT" "KPT_1998_B2_-3" 1998-06-05 1998-05-28 "biparental_care"
"KPT" "KPT_1998_B2_-3" 1998-06-07 1998-05-28 "biparental_care"
"KPT" "KPT_1998_B2_-3" 1998-06-09 1998-05-28 "biparental_care"
"KPT" "KPT_1998_B2_-3" 1998-06-10 1998-05-28 "male_care"
"KPT" "KPT_1998_B2_-3" 1998-06-11 1998-05-28 "female_care"
"KPT" "KPT_1998_B2_-3" 1998-06-12 1998-05-28 "biparental_care"
"KPT" "KPT_1998_B2_-3" 1998-06-16 1998-05-28 "biparental_care"
"KPT" "KPT_1998_B2_-3" 1998-06-19 1998-05-28 "biparental_care"
"KPT" "KPT_1998_B2_-3" 1998-06-20 1998-05-28 "male_care"
"KPT" "KPT_1998_B2_-3" 1998-06-23 1998-05-28 "biparental_care"
"KPT" "KPT_1998_B2_-3" 1998-06-26 1998-05-28 "biparental_care"
"KPT" "KPT_1998_B2_-2" 1998-05-27 1998-05-23 "biparental_care"
"KPT" "KPT_1998_B2_-2" 1998-05-28 1998-05-23 "biparental_care"
"KPT" "KPT_1998_B2_-2" 1998-05-29 1998-05-23 "biparental_care"
"KPT" "KPT_1998_B2_-2" 1998-06-01 1998-05-23 "biparental_care"
"KPT" "KPT_1998_B2_-2" 1998-06-03 1998-05-23 "biparental_care"
"KPT" "KPT_1998_B2_-2" 1998-06-07 1998-05-23 "biparental_care"
"KPT" "KPT_1998_B2_-2" 1998-06-09 1998-05-23 "biparental_care"
"KPT" "KPT_1998_B2_-2" 1998-06-16 1998-05-23 "biparental_care"
"KPT" "KPT_1998_B2_-2" 1998-06-21 1998-05-23 "biparental_care"
"KPT" "KPT_1998_B2_-2" 1998-06-23 1998-05-23 "biparental_care"
"KPT" "KPT_1998_B2_-2" 1998-06-23 1998-05-23 "male_care"
"KPT" "KPT_1998_B2_-2" 1998-06-24 1998-05-23 "biparental_care"
"KPT" "KPT_1998_B2_-2" 1998-06-28 1998-05-23 "biparental_care"
"KPT" "KPT_1998_B3_-3" 1998-06-10 1998-06-07 "biparental_care"
"KPT" "KPT_1998_B3_-3" 1998-06-11 1998-06-07 "biparental_care"
"KPT" "KPT_1998_B3_-3" 1998-06-15 1998-06-07 "biparental_care"
"KPT" "KPT_1998_B3_-3" 1998-06-17 1998-06-07 "female_care"
"KPT" "KPT_1998_B3_-3" 1998-06-19 1998-06-07 "biparental_care"
"KPT" "KPT_1998_B3_-3" 1998-06-20 1998-06-07 "male_care"
"KPT" "KPT_1998_B3_-3" 1998-06-23 1998-06-07 "biparental_care"
"KPT" "KPT_1998_B3_-3" 1998-06-24 1998-06-07 "male_care"
"KPT" "KPT_1998_B3_-3" 1998-06-25 1998-06-07 "biparental_care"
"KPT" "KPT_1998_B3_-3" 1998-06-29 1998-06-07 "biparental_care"
"KPT" "KPT_1998_B3_-3" 1998-06-30 1998-06-07 "biparental_care"
"KPT" "KPT_1998_B3_-3" 1998-07-02 1998-06-07 "male_care"
"KPT" "KPT_1998_B3_-3" 1998-07-05 1998-06-07 "female_care"
"KPT" "KPT_1998_B3_-3" 1998-07-08 1998-06-07 "male_care"
"KPT" "KPT_1998_B3_-3" 1998-07-09 1998-06-07 "male_care"
"KPT" "KPT_1998_B3_-1" 1998-05-16 1998-05-09 "biparental_care"
"KPT" "KPT_1998_B3_-1" 1998-05-17 1998-05-09 "biparental_care"
"KPT" "KPT_1998_B3_-1" 1998-05-18 1998-05-09 "biparental_care"
"KPT" "KPT_1998_B3_-1" 1998-05-21 1998-05-09 "biparental_care"
"KPT" "KPT_1998_B3_-1" 1998-05-23 1998-05-09 "biparental_care"
"KPT" "KPT_1998_B3_-1" 1998-05-24 1998-05-09 "female_care"
"KPT" "KPT_1998_B3_-1" 1998-05-25 1998-05-09 "biparental_care"
"KPT" "KPT_1998_B3_-1" 1998-05-27 1998-05-09 "biparental_care"
"KPT" "KPT_1998_B3_-1" 1998-05-29 1998-05-09 "female_care"
"KPT" "KPT_1998_B3_-1" 1998-05-31 1998-05-09 "biparental_care"
"KPT" "KPT_1998_B3_-1" 1998-06-01 1998-05-09 "male_care"
"KPT" "KPT_1998_B3_-1" 1998-06-03 1998-05-09 "biparental_care"
"KPT" "KPT_1998_B3_-1" 1998-06-05 1998-05-09 "biparental_care"
"KPT" "KPT_1998_B3_-1" 1998-06-07 1998-05-09 "male_care"
"KPT" "KPT_1998_B3_-1" 1998-06-11 1998-05-09 "male_care"
"KPT" "KPT_1998_B3_6" 1998-05-31 1998-05-31 "biparental_care"
"KPT" "KPT_1998_B3_6" 1998-06-01 1998-05-31 "biparental_care"
"KPT" "KPT_1998_B3_6" 1998-06-03 1998-05-31 "biparental_care"
"KPT" "KPT_1998_B3_6" 1998-06-04 1998-05-31 "male_care"
"KPT" "KPT_1998_B3_6" 1998-06-05 1998-05-31 "biparental_care"
"KPT" "KPT_1998_B3_6" 1998-06-07 1998-05-31 "biparental_care"
"KPT" "KPT_1998_B3_6" 1998-06-09 1998-05-31 "biparental_care"
"KPT" "KPT_1998_B3_6" 1998-06-13 1998-05-31 "biparental_care"
"KPT" "KPT_1998_B3_6" 1998-06-16 1998-05-31 "biparental_care"
"KPT" "KPT_1998_B3_6" 1998-06-19 1998-05-31 "biparental_care"
"KPT" "KPT_1998_B3_6" 1998-06-20 1998-05-31 "male_care"
"KPT" "KPT_1998_B3_6" 1998-06-23 1998-05-31 "biparental_care"
"KPT" "KPT_1998_B3_13" 1998-06-14 1998-06-13 "biparental_care"
"KPT" "KPT_1998_B3_13" 1998-06-15 1998-06-13 "female_care"
"KPT" "KPT_1998_B3_13" 1998-06-19 1998-06-13 "biparental_care"
"KPT" "KPT_1998_B3_13" 1998-06-23 1998-06-13 "biparental_care"
"KPT" "KPT_1998_B3_13" 1998-06-24 1998-06-13 "male_care"
"KPT" "KPT_1998_B3_13" 1998-06-25 1998-06-13 "biparental_care"
"KPT" "KPT_1998_B3_13" 1998-06-29 1998-06-13 "biparental_care"
"KPT" "KPT_1998_B3_13" 1998-06-30 1998-06-13 "biparental_care"
"KPT" "KPT_1998_B3_13" 1998-07-02 1998-06-13 "female_care"
"KPT" "KPT_1998_B3_13" 1998-07-05 1998-06-13 "biparental_care"
"KPT" "KPT_1998_B3_101" 1998-05-27 1998-05-27 "biparental_care"
"KPT" "KPT_1998_B3_101" 1998-05-28 1998-05-27 "biparental_care"
"KPT" "KPT_1998_B3_101" 1998-05-29 1998-05-27 "biparental_care"
"KPT" "KPT_1998_B3_101" 1998-06-01 1998-05-27 "male_care"
"KPT" "KPT_1998_B3_101" 1998-06-05 1998-05-27 "biparental_care"
"KPT" "KPT_1998_B3_101" 1998-06-07 1998-05-27 "biparental_care"
"KPT" "KPT_1998_B3_101" 1998-06-08 1998-05-27 "female_care"
"KPT" "KPT_1998_B3_101" 1998-06-09 1998-05-27 "biparental_care"
"KPT" "KPT_1998_B3_101" 1998-06-11 1998-05-27 "female_care"
"KPT" "KPT_1998_B3_101" 1998-06-15 1998-05-27 "biparental_care"
"KPT" "KPT_1998_B3_101" 1998-06-19 1998-05-27 "biparental_care"
"KPT" "KPT_1998_B3_101" 1998-06-22 1998-05-27 "biparental_care"
"KPT" "KPT_1998_B3_101" 1998-06-23 1998-05-27 "biparental_care"
"KPT" "KPT_1998_B3_101" 1998-06-26 1998-05-27 "biparental_care"
"KPT" "KPT_1998_B3_101" 1998-06-29 1998-05-27 "female_care"
"KPT" "KPT_1998_C1_3" 1998-05-14 1998-05-14 "biparental_care"
"KPT" "KPT_1998_C1_3" 1998-05-14 1998-05-14 "biparental_care"
"KPT" "KPT_1998_C1_3" 1998-05-15 1998-05-14 "biparental_care"
"KPT" "KPT_1998_C1_3" 1998-05-16 1998-05-14 "female_care"
"KPT" "KPT_1998_C1_3" 1998-05-17 1998-05-14 "male_care"
"KPT" "KPT_1998_C1_3" 1998-05-17 1998-05-14 "biparental_care"
"KPT" "KPT_1998_C1_3" 1998-05-17 1998-05-14 "male_care"
"KPT" "KPT_1998_C1_3" 1998-05-19 1998-05-14 "biparental_care"
"KPT" "KPT_1998_C1_3" 1998-05-19 1998-05-14 "biparental_care"
"KPT" "KPT_1998_C1_3" 1998-05-21 1998-05-14 "female_care"
"KPT" "KPT_1998_C1_3" 1998-05-21 1998-05-14 "female_care"
"KPT" "KPT_1998_C1_3" 1998-05-23 1998-05-14 "biparental_care"
"KPT" "KPT_1998_C1_3" 1998-05-23 1998-05-14 "male_care"
"KPT" "KPT_1998_C1_3" 1998-05-25 1998-05-14 "male_care"
"KPT" "KPT_1998_C1_3" 1998-05-27 1998-05-14 "male_care"
"KPT" "KPT_1998_C1_3" 1998-05-30 1998-05-14 "female_care"
"KPT" "KPT_1998_C1_3" 1998-05-30 1998-05-14 "male_care"
"KPT" "KPT_1998_C1_3" 1998-05-31 1998-05-14 "male_care"
"KPT" "KPT_1998_C1_3" 1998-05-31 1998-05-14 "male_care"
"KPT" "KPT_1998_C1_3" 1998-06-01 1998-05-14 "male_care"
"KPT" "KPT_1998_C1_3" 1998-06-03 1998-05-14 "male_care"
"KPT" "KPT_1998_C1_3" 1998-06-04 1998-05-14 "male_care"
"KPT" "KPT_1998_C1_3" 1998-06-10 1998-05-14 "male_care"
"KPT" "KPT_1998_C1_6" 1998-06-05 1998-06-05 "biparental_care"
"KPT" "KPT_1998_C1_6" 1998-06-05 1998-06-05 "biparental_care"
"KPT" "KPT_1998_C1_6" 1998-06-06 1998-06-05 "biparental_care"
"KPT" "KPT_1998_C1_6" 1998-06-08 1998-06-05 "biparental_care"
"KPT" "KPT_1998_C1_6" 1998-06-09 1998-06-05 "biparental_care"
"KPT" "KPT_1998_C1_6" 1998-06-11 1998-06-05 "biparental_care"
"KPT" "KPT_1998_C1_6" 1998-06-12 1998-06-05 "biparental_care"
"KPT" "KPT_1998_C1_6" 1998-06-13 1998-06-05 "biparental_care"
"KPT" "KPT_1998_C1_6" 1998-06-13 1998-06-05 "male_care"
"KPT" "KPT_1998_C1_6" 1998-06-14 1998-06-05 "biparental_care"
"KPT" "KPT_1998_C1_6" 1998-06-16 1998-06-05 "male_care"
"KPT" "KPT_1998_C1_6" 1998-06-19 1998-06-05 "female_care"
"KPT" "KPT_1998_C1_6" 1998-06-21 1998-06-05 "male_care"
"KPT" "KPT_1998_C1_6" 1998-06-26 1998-06-05 "male_care"
"KPT" "KPT_1998_C1_6" 1998-06-30 1998-06-05 "male_care"
"KPT" "KPT_1998_C1_6" 1998-07-08 1998-06-05 "male_care"
"KPT" "KPT_1998_C1_9" 1998-05-31 1998-05-31 "biparental_care"
"KPT" "KPT_1998_C1_9" 1998-05-31 1998-05-31 "male_care"
"KPT" "KPT_1998_C1_9" 1998-06-01 1998-05-31 "male_care"
"KPT" "KPT_1998_C1_9" 1998-06-04 1998-05-31 "biparental_care"
"KPT" "KPT_1998_C1_9" 1998-06-05 1998-05-31 "biparental_care"
"KPT" "KPT_1998_C1_9" 1998-06-07 1998-05-31 "biparental_care"
"KPT" "KPT_1998_C1_9" 1998-06-09 1998-05-31 "biparental_care"
"KPT" "KPT_1998_C1_9" 1998-06-13 1998-05-31 "biparental_care"
"KPT" "KPT_1998_C1_9" 1998-06-16 1998-05-31 "biparental_care"
"KPT" "KPT_1998_C1_9" 1998-06-19 1998-05-31 "biparental_care"
"KPT" "KPT_1998_C1_9" 1998-06-23 1998-05-31 "biparental_care"
"KPT" "KPT_1998_C1_9" 1998-06-26 1998-05-31 "biparental_care"
"KPT" "KPT_1998_C1_103" 1998-05-21 1998-05-21 "biparental_care"
"KPT" "KPT_1998_C1_103" 1998-05-21 1998-05-21 "male_care"
"KPT" "KPT_1998_C1_103" 1998-05-23 1998-05-21 "male_care"
"KPT" "KPT_1998_C1_103" 1998-05-25 1998-05-21 "male_care"
"KPT" "KPT_1998_C1_103" 1998-05-27 1998-05-21 "male_care"
"KPT" "KPT_1998_C1_103" 1998-05-28 1998-05-21 "male_care"
"KPT" "KPT_1998_C1_103" 1998-05-29 1998-05-21 "male_care"
"KPT" "KPT_1998_C1_103" 1998-05-29 1998-05-21 "male_care"
"KPT" "KPT_1998_C1_103" 1998-05-31 1998-05-21 "male_care"
"KPT" "KPT_1998_C1_103" 1998-06-01 1998-05-21 "male_care"
"KPT" "KPT_1998_C1_103" 1998-06-02 1998-05-21 "male_care"
"KPT" "KPT_1998_C1_103" 1998-06-16 1998-05-21 "male_care"
"KPT" "KPT_1998_C1_105" 1998-06-08 1998-06-08 "biparental_care"
"KPT" "KPT_1998_C1_105" 1998-06-08 1998-06-08 "biparental_care"
"KPT" "KPT_1998_C1_105" 1998-06-10 1998-06-08 "biparental_care"
"KPT" "KPT_1998_C1_105" 1998-06-12 1998-06-08 "female_care"
"KPT" "KPT_1998_C1_105" 1998-06-14 1998-06-08 "biparental_care"
"KPT" "KPT_1998_C1_105" 1998-06-16 1998-06-08 "biparental_care"
"KPT" "KPT_1998_C1_116" 1998-05-24 1998-05-23 "biparental_care"
"KPT" "KPT_1998_C1_116" 1998-05-24 1998-05-23 "biparental_care"
"KPT" "KPT_1998_C1_116" 1998-05-26 1998-05-23 "biparental_care"
"KPT" "KPT_1998_C1_116" 1998-05-27 1998-05-23 "male_care"
"KPT" "KPT_1998_C1_116" 1998-05-28 1998-05-23 "biparental_care"
"KPT" "KPT_1998_C1_116" 1998-05-31 1998-05-23 "biparental_care"
"KPT" "KPT_1998_C1_116" 1998-06-01 1998-05-23 "biparental_care"
"KPT" "KPT_1998_C1_116" 1998-06-02 1998-05-23 "male_care"
"KPT" "KPT_1998_C1_116" 1998-06-03 1998-05-23 "male_care"
"KPT" "KPT_1998_C1_116" 1998-06-04 1998-05-23 "male_care"
"KPT" "KPT_1998_C1_116" 1998-06-06 1998-05-23 "biparental_care"
"KPT" "KPT_1998_C1_116" 1998-06-09 1998-05-23 "male_care"
"KPT" "KPT_1998_C1_116" 1998-06-10 1998-05-23 "male_care"
"KPT" "KPT_1998_C1_116" 1998-06-11 1998-05-23 "male_care"
"KPT" "KPT_1998_C1_116" 1998-06-12 1998-05-23 "biparental_care"
"KPT" "KPT_1998_C1_116" 1998-06-14 1998-05-23 "biparental_care"
"KPT" "KPT_1998_C1_116" 1998-06-16 1998-05-23 "male_care"
"KPT" "KPT_1998_C1_116" 1998-06-21 1998-05-23 "biparental_care"
"KPT" "KPT_1998_C1_116" 1998-06-28 1998-05-23 "male_care"
"KPT" "KPT_1998_C2_-2" 1998-05-03 1998-04-21 "male_care"
"KPT" "KPT_1998_C2_-2" 1998-05-05 1998-04-21 "male_care"
"KPT" "KPT_1998_C2_-2" 1998-05-06 1998-04-21 "male_care"
"KPT" "KPT_1998_C2_-1" 1998-05-01 1998-04-25 "male_care"
"KPT" "KPT_1998_C2_-1" 1998-05-03 1998-04-25 "male_care"
"KPT" "KPT_1998_C2_-1" 1998-05-13 1998-04-25 "male_care"
"KPT" "KPT_1998_C2_1" 1998-05-14 1998-05-13 "biparental_care"
"KPT" "KPT_1998_C2_1" 1998-05-14 1998-05-13 "biparental_care"
"KPT" "KPT_1998_C2_1" 1998-05-14 1998-05-13 "male_care"
"KPT" "KPT_1998_C2_1" 1998-05-15 1998-05-13 "male_care"
"KPT" "KPT_1998_C2_1" 1998-05-17 1998-05-13 "male_care"
"KPT" "KPT_1998_C2_1" 1998-05-17 1998-05-13 "male_care"
"KPT" "KPT_1998_C2_1" 1998-05-18 1998-05-13 "female_care"
"KPT" "KPT_1998_C2_1" 1998-05-18 1998-05-13 "male_care"
"KPT" "KPT_1998_C2_1" 1998-05-19 1998-05-13 "male_care"
"KPT" "KPT_1998_C2_1" 1998-05-21 1998-05-13 "male_care"
"KPT" "KPT_1998_C2_1" 1998-05-23 1998-05-13 "male_care"
"KPT" "KPT_1998_C2_1" 1998-05-23 1998-05-13 "male_care"
"KPT" "KPT_1998_C2_1" 1998-05-24 1998-05-13 "male_care"
"KPT" "KPT_1998_C2_1" 1998-06-01 1998-05-13 "male_care"
"KPT" "KPT_1998_C2_10" 1998-06-04 1998-06-04 "biparental_care"
"KPT" "KPT_1998_C2_10" 1998-06-05 1998-06-04 "biparental_care"
"KPT" "KPT_1998_C2_10" 1998-06-09 1998-06-04 "biparental_care"
"KPT" "KPT_1998_C2_10" 1998-06-11 1998-06-04 "biparental_care"
"KPT" "KPT_1998_C2_10" 1998-06-13 1998-06-04 "biparental_care"
"KPT" "KPT_1998_C2_10" 1998-06-18 1998-06-04 "male_care"
"KPT" "KPT_1998_C2_10" 1998-06-19 1998-06-04 "male_care"
"KPT" "KPT_1998_C2_10" 1998-06-20 1998-06-04 "male_care"
"KPT" "KPT_1998_C2_10" 1998-06-22 1998-06-04 "male_care"
"KPT" "KPT_1998_C2_10" 1998-06-24 1998-06-04 "male_care"
"KPT" "KPT_1998_C2_10" 1998-06-26 1998-06-04 "male_care"
"KPT" "KPT_1998_C2_10" 1998-06-27 1998-06-04 "male_care"
"KPT" "KPT_1998_C2_10" 1998-07-01 1998-06-04 "male_care"
"KPT" "KPT_1998_C2_106" 1998-05-30 1998-05-28 "biparental_care"
"KPT" "KPT_1998_C2_106" 1998-05-31 1998-05-28 "female_care"
"KPT" "KPT_1998_C2_106" 1998-06-02 1998-05-28 "female_care"
"KPT" "KPT_1998_C2_106" 1998-06-04 1998-05-28 "female_care"
"KPT" "KPT_1998_C2_106" 1998-06-04 1998-05-28 "female_care"
"KPT" "KPT_1998_C2_106" 1998-06-05 1998-05-28 "biparental_care"
"KPT" "KPT_1998_C2_106" 1998-06-06 1998-05-28 "female_care"
"KPT" "KPT_1998_C2_106" 1998-06-07 1998-05-28 "female_care"
"KPT" "KPT_1998_C2_106" 1998-06-08 1998-05-28 "female_care"
"KPT" "KPT_1998_C2_106" 1998-06-12 1998-05-28 "female_care"
"KPT" "KPT_1998_C2_106" 1998-06-14 1998-05-28 "female_care"
"KPT" "KPT_1998_C2_106" 1998-06-23 1998-05-28 "female_care"
"KPT" "KPT_1998_C2_106" 1998-06-24 1998-05-28 "female_care"
"KPT" "KPT_1998_C2_106" 1998-06-25 1998-05-28 "female_care"
"KPT" "KPT_1998_C2_108" 1998-05-25 1998-05-24 "biparental_care"
"KPT" "KPT_1998_C2_108" 1998-05-25 1998-05-24 "biparental_care"
"KPT" "KPT_1998_C2_108" 1998-05-26 1998-05-24 "male_care"
"KPT" "KPT_1998_C2_108" 1998-05-27 1998-05-24 "male_care"
"KPT" "KPT_1998_C2_108" 1998-05-29 1998-05-24 "male_care"
"KPT" "KPT_1998_C2_108" 1998-06-01 1998-05-24 "male_care"
"KPT" "KPT_1998_C2_108" 1998-06-02 1998-05-24 "female_care"
"KPT" "KPT_1998_C2_108" 1998-06-03 1998-05-24 "male_care"
"KPT" "KPT_1998_C2_108" 1998-06-07 1998-05-24 "male_care"
"KPT" "KPT_1998_C2_108" 1998-06-08 1998-05-24 "male_care"
"KPT" "KPT_1998_C2_108" 1998-06-13 1998-05-24 "male_care"
"KPT" "KPT_1998_C2_108" 1998-06-14 1998-05-24 "male_care"
"KPT" "KPT_1998_C2_108" 1998-06-19 1998-05-24 "male_care"
"KPT" "KPT_1998_C2_109" 1998-05-31 1998-05-28 "biparental_care"
"KPT" "KPT_1998_C2_109" 1998-05-31 1998-05-28 "biparental_care"
"KPT" "KPT_1998_C2_109" 1998-06-04 1998-05-28 "biparental_care"
"KPT" "KPT_1998_C2_109" 1998-06-04 1998-05-28 "male_care"
"KPT" "KPT_1998_C2_109" 1998-06-05 1998-05-28 "biparental_care"
"KPT" "KPT_1998_C2_109" 1998-06-07 1998-05-28 "biparental_care"
"KPT" "KPT_1998_C2_109" 1998-06-08 1998-05-28 "female_care"
"KPT" "KPT_1998_C2_109" 1998-06-09 1998-05-28 "male_care"
"KPT" "KPT_1998_C2_109" 1998-06-11 1998-05-28 "male_care"
"KPT" "KPT_1998_C2_109" 1998-06-13 1998-05-28 "male_care"
"KPT" "KPT_1998_C2_109" 1998-06-18 1998-05-28 "male_care"
"KPT" "KPT_1998_C2_109" 1998-06-19 1998-05-28 "male_care"
"KPT" "KPT_1998_C2_109" 1998-06-22 1998-05-28 "male_care"
"KPT" "KPT_1998_C2_109" 1998-06-23 1998-05-28 "male_care"
"KPT" "KPT_1998_C2_109" 1998-06-26 1998-05-28 "male_care"
"KPT" "KPT_1998_C2_109" 1998-06-29 1998-05-28 "male_care"
"KPT" "KPT_1998_C2_120" 1998-06-11 1998-06-11 "biparental_care"
"KPT" "KPT_1998_C2_120" 1998-06-11 1998-06-11 "biparental_care"
"KPT" "KPT_1998_C2_120" 1998-06-12 1998-06-11 "biparental_care"
"KPT" "KPT_1998_C2_120" 1998-06-13 1998-06-11 "biparental_care"
"KPT" "KPT_1998_C2_120" 1998-06-14 1998-06-11 "biparental_care"
"KPT" "KPT_1998_C2_120" 1998-06-17 1998-06-11 "female_care"
"KPT" "KPT_1998_C2_120" 1998-06-19 1998-06-11 "female_care"
"KPT" "KPT_1998_C2_120" 1998-06-22 1998-06-11 "female_care"
"KPT" "KPT_1998_C2_120" 1998-06-22 1998-06-11 "female_care"
"KPT" "KPT_1998_C2_120" 1998-06-23 1998-06-11 "female_care"
"KPT" "KPT_1998_C2_120" 1998-06-24 1998-06-11 "female_care"
"KPT" "KPT_1998_C2_120" 1998-06-25 1998-06-11 "female_care"
"KPT" "KPT_1998_C2_120" 1998-06-27 1998-06-11 "biparental_care"
"KPT" "KPT_1998_C2_120" 1998-06-29 1998-06-11 "female_care"
"KPT" "KPT_1998_C2_120" 1998-06-30 1998-06-11 "biparental_care"
"KPT" "KPT_1998_C2_120" 1998-07-02 1998-06-11 "biparental_care"
"KPT" "KPT_1998_C2_120" 1998-07-04 1998-06-11 "female_care"
"KPT" "KPT_1998_C2_120" 1998-07-05 1998-06-11 "male_care"
"KPT" "KPT_1998_C2_120" 1998-07-08 1998-06-11 "male_care"
"KPT" "KPT_1998_C2_123" 1998-06-10 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_123" 1998-06-10 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_123" 1998-06-11 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_123" 1998-06-12 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_123" 1998-06-14 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_123" 1998-06-17 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_123" 1998-06-19 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_123" 1998-06-21 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_123" 1998-06-22 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_123" 1998-06-24 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_123" 1998-06-25 1998-06-09 "female_care"
"KPT" "KPT_1998_C2_123" 1998-06-27 1998-06-09 "female_care"
"KPT" "KPT_1998_C2_123" 1998-06-30 1998-06-09 "male_care"
"KPT" "KPT_1998_C2_123" 1998-07-02 1998-06-09 "male_care"
"KPT" "KPT_1998_C2_123" 1998-07-02 1998-06-09 "female_care"
"KPT" "KPT_1998_C2_123" 1998-07-05 1998-06-09 "male_care"
"KPT" "KPT_1998_C2_128" 1998-06-17 1998-06-17 "biparental_care"
"KPT" "KPT_1998_C2_128" 1998-06-18 1998-06-17 "female_care"
"KPT" "KPT_1998_C2_128" 1998-06-18 1998-06-17 "male_care"
"KPT" "KPT_1998_C2_128" 1998-06-19 1998-06-17 "biparental_care"
"KPT" "KPT_1998_C2_128" 1998-06-20 1998-06-17 "biparental_care"
"KPT" "KPT_1998_C2_128" 1998-06-22 1998-06-17 "male_care"
"KPT" "KPT_1998_C2_128" 1998-06-24 1998-06-17 "biparental_care"
"KPT" "KPT_1998_C2_128" 1998-06-26 1998-06-17 "biparental_care"
"KPT" "KPT_1998_C2_128" 1998-06-26 1998-06-17 "biparental_care"
"KPT" "KPT_1998_C2_128" 1998-06-27 1998-06-17 "male_care"
"KPT" "KPT_1998_C2_128" 1998-06-29 1998-06-17 "female_care"
"KPT" "KPT_1998_C2_132" 1998-06-16 1998-06-15 "biparental_care"
"KPT" "KPT_1998_C2_132" 1998-06-17 1998-06-15 "biparental_care"
"KPT" "KPT_1998_C2_132" 1998-06-19 1998-06-15 "male_care"
"KPT" "KPT_1998_C2_132" 1998-06-20 1998-06-15 "biparental_care"
"KPT" "KPT_1998_C2_132" 1998-06-21 1998-06-15 "biparental_care"
"KPT" "KPT_1998_C2_132" 1998-06-23 1998-06-15 "biparental_care"
"KPT" "KPT_1998_C2_132" 1998-06-23 1998-06-15 "male_care"
"KPT" "KPT_1998_C2_132" 1998-06-25 1998-06-15 "biparental_care"
"KPT" "KPT_1998_C2_132" 1998-06-27 1998-06-15 "biparental_care"
"KPT" "KPT_1998_C2_132" 1998-06-30 1998-06-15 "biparental_care"
"KPT" "KPT_1998_C2_132" 1998-07-02 1998-06-15 "female_care"
"KPT" "KPT_1998_C2_132" 1998-07-05 1998-06-15 "biparental_care"
"KPT" "KPT_1998_C2_132" 1998-07-08 1998-06-15 "male_care"
"KPT" "KPT_1998_C2_132" 1998-07-08 1998-06-15 "male_care"
"KPT" "KPT_1998_C2_132" 1998-07-08 1998-06-15 "male_care"
"KPT" "KPT_1998_C2_133" 1998-06-10 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_133" 1998-06-10 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_133" 1998-06-12 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_133" 1998-06-14 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_133" 1998-06-17 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_133" 1998-06-19 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_133" 1998-06-21 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_133" 1998-06-22 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_133" 1998-06-24 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_133" 1998-06-25 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_133" 1998-06-27 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_133" 1998-06-30 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_133" 1998-07-02 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_133" 1998-07-04 1998-06-09 "biparental_care"
"KPT" "KPT_1998_C2_133" 1998-07-05 1998-06-09 "female_care"
"KPT" "KPT_1998_C3_2" 1998-05-08 1998-05-08 "biparental_care"
"KPT" "KPT_1998_C3_2" 1998-05-08 1998-05-08 "biparental_care"
"KPT" "KPT_1998_C3_2" 1998-05-09 1998-05-08 "biparental_care"
"KPT" "KPT_1998_C3_2" 1998-05-11 1998-05-08 "female_care"
"KPT" "KPT_1998_C3_2" 1998-05-11 1998-05-08 "male_care"
