"population" "date" "hatch_date" "care_system" "family_ID"
"KPT" "1998-06-09" "1998-05-23" "biparental_care" "family_1661"
"KPT" "1998-06-16" "1998-05-23" "biparental_care" "family_1661"
"KPT" "1998-06-21" "1998-05-23" "biparental_care" "family_1661"
"KPT" "1998-06-23" "1998-05-23" "biparental_care" "family_1661"
"KPT" "1998-06-23" "1998-05-23" "male_care" "family_1661"
"KPT" "1998-06-24" "1998-05-23" "biparental_care" "family_1661"
"KPT" "1998-06-28" "1998-05-23" "biparental_care" "family_1661"
"KPT" "1998-06-10" "1998-06-07" "biparental_care" "family_1669"
"KPT" "1998-06-11" "1998-06-07" "biparental_care" "family_1669"
"KPT" "1998-06-15" "1998-06-07" "biparental_care" "family_1669"
"KPT" "1998-06-17" "1998-06-07" "female_care" "family_1669"
"KPT" "1998-06-19" "1998-06-07" "biparental_care" "family_1669"
"KPT" "1998-06-20" "1998-06-07" "male_care" "family_1669"
"KPT" "1998-06-23" "1998-06-07" "biparental_care" "family_1669"
"KPT" "1998-06-24" "1998-06-07" "male_care" "family_1669"
"KPT" "1998-06-25" "1998-06-07" "biparental_care" "family_1669"
"KPT" "1998-06-29" "1998-06-07" "biparental_care" "family_1669"
"KPT" "1998-06-30" "1998-06-07" "biparental_care" "family_1669"
"KPT" "1998-07-02" "1998-06-07" "male_care" "family_1669"
"KPT" "1998-07-05" "1998-06-07" "female_care" "family_1669"
"KPT" "1998-07-08" "1998-06-07" "male_care" "family_1669"
"KPT" "1998-07-09" "1998-06-07" "male_care" "family_1669"
"KPT" "1998-05-16" "1998-05-09" "biparental_care" "family_1668"
"KPT" "1998-05-17" "1998-05-09" "biparental_care" "family_1668"
"KPT" "1998-05-18" "1998-05-09" "biparental_care" "family_1668"
"KPT" "1998-05-21" "1998-05-09" "biparental_care" "family_1668"
"KPT" "1998-05-23" "1998-05-09" "biparental_care" "family_1668"
"KPT" "1998-05-24" "1998-05-09" "female_care" "family_1668"
"KPT" "1998-05-25" "1998-05-09" "biparental_care" "family_1668"
"KPT" "1998-05-27" "1998-05-09" "biparental_care" "family_1668"
"KPT" "1998-05-29" "1998-05-09" "female_care" "family_1668"
"KPT" "1998-05-31" "1998-05-09" "biparental_care" "family_1668"
"KPT" "1998-06-01" "1998-05-09" "male_care" "family_1668"
"KPT" "1998-06-03" "1998-05-09" "biparental_care" "family_1668"
"KPT" "1998-06-05" "1998-05-09" "biparental_care" "family_1668"
"KPT" "1998-06-07" "1998-05-09" "male_care" "family_1668"
"KPT" "1998-06-11" "1998-05-09" "male_care" "family_1668"
"KPT" "1998-05-31" "1998-05-31" "biparental_care" "family_1673"
"KPT" "1998-06-01" "1998-05-31" "biparental_care" "family_1673"
"KPT" "1998-06-03" "1998-05-31" "biparental_care" "family_1673"
"KPT" "1998-06-04" "1998-05-31" "male_care" "family_1673"
"KPT" "1998-06-05" "1998-05-31" "biparental_care" "family_1673"
"KPT" "1998-06-07" "1998-05-31" "biparental_care" "family_1673"
"KPT" "1998-06-09" "1998-05-31" "biparental_care" "family_1673"
"KPT" "1998-06-13" "1998-05-31" "biparental_care" "family_1673"
"KPT" "1998-06-16" "1998-05-31" "biparental_care" "family_1673"
"KPT" "1998-06-19" "1998-05-31" "biparental_care" "family_1673"
"KPT" "1998-06-20" "1998-05-31" "male_care" "family_1673"
"KPT" "1998-06-23" "1998-05-31" "biparental_care" "family_1673"
"KPT" "1998-06-14" "1998-06-13" "biparental_care" "family_1671"
"KPT" "1998-06-15" "1998-06-13" "female_care" "family_1671"
"KPT" "1998-06-19" "1998-06-13" "biparental_care" "family_1671"
"KPT" "1998-06-23" "1998-06-13" "biparental_care" "family_1671"
"KPT" "1998-06-24" "1998-06-13" "male_care" "family_1671"
"KPT" "1998-06-25" "1998-06-13" "biparental_care" "family_1671"
"KPT" "1998-06-29" "1998-06-13" "biparental_care" "family_1671"
"KPT" "1998-06-30" "1998-06-13" "biparental_care" "family_1671"
"KPT" "1998-07-02" "1998-06-13" "female_care" "family_1671"
"KPT" "1998-07-05" "1998-06-13" "biparental_care" "family_1671"
"KPT" "1998-05-27" "1998-05-27" "biparental_care" "family_1670"
"KPT" "1998-05-28" "1998-05-27" "biparental_care" "family_1670"
"KPT" "1998-05-29" "1998-05-27" "biparental_care" "family_1670"
"KPT" "1998-06-01" "1998-05-27" "male_care" "family_1670"
"KPT" "1998-06-05" "1998-05-27" "biparental_care" "family_1670"
"KPT" "1998-06-07" "1998-05-27" "biparental_care" "family_1670"
"KPT" "1998-06-08" "1998-05-27" "female_care" "family_1670"
"KPT" "1998-06-09" "1998-05-27" "biparental_care" "family_1670"
"KPT" "1998-06-11" "1998-05-27" "female_care" "family_1670"
"KPT" "1998-06-15" "1998-05-27" "biparental_care" "family_1670"
"KPT" "1998-06-19" "1998-05-27" "biparental_care" "family_1670"
"KPT" "1998-06-22" "1998-05-27" "biparental_care" "family_1670"
"KPT" "1998-06-23" "1998-05-27" "biparental_care" "family_1670"
"KPT" "1998-06-26" "1998-05-27" "biparental_care" "family_1670"
"KPT" "1998-06-29" "1998-05-27" "female_care" "family_1670"
"KPT" "1998-05-14" "1998-05-14" "biparental_care" "family_1681"
"KPT" "1998-05-14" "1998-05-14" "biparental_care" "family_1681"
"KPT" "1998-05-15" "1998-05-14" "biparental_care" "family_1681"
"KPT" "1998-05-16" "1998-05-14" "female_care" "family_1681"
"KPT" "1998-05-17" "1998-05-14" "male_care" "family_1681"
"KPT" "1998-05-17" "1998-05-14" "biparental_care" "family_1681"
"KPT" "1998-05-17" "1998-05-14" "male_care" "family_1681"
"KPT" "1998-05-19" "1998-05-14" "biparental_care" "family_1681"
"KPT" "1998-05-19" "1998-05-14" "biparental_care" "family_1681"
"KPT" "1998-05-21" "1998-05-14" "female_care" "family_1681"
"KPT" "1998-05-21" "1998-05-14" "female_care" "family_1681"
"KPT" "1998-05-23" "1998-05-14" "biparental_care" "family_1681"
"KPT" "1998-05-23" "1998-05-14" "male_care" "family_1681"
"KPT" "1998-05-25" "1998-05-14" "male_care" "family_1681"
"KPT" "1998-05-27" "1998-05-14" "male_care" "family_1681"
"KPT" "1998-05-30" "1998-05-14" "female_care" "family_1681"
"KPT" "1998-05-30" "1998-05-14" "male_care" "family_1681"
"KPT" "1998-05-31" "1998-05-14" "male_care" "family_1681"
"KPT" "1998-05-31" "1998-05-14" "male_care" "family_1681"
"KPT" "1998-06-01" "1998-05-14" "male_care" "family_1681"
"KPT" "1998-06-03" "1998-05-14" "male_care" "family_1681"
"KPT" "1998-06-04" "1998-05-14" "male_care" "family_1681"
"KPT" "1998-06-10" "1998-05-14" "male_care" "family_1681"
"KPT" "1998-06-05" "1998-06-05" "biparental_care" "family_1682"
"KPT" "1998-06-05" "1998-06-05" "biparental_care" "family_1682"
"KPT" "1998-06-06" "1998-06-05" "biparental_care" "family_1682"
"KPT" "1998-06-08" "1998-06-05" "biparental_care" "family_1682"
"KPT" "1998-06-09" "1998-06-05" "biparental_care" "family_1682"
"KPT" "1998-06-11" "1998-06-05" "biparental_care" "family_1682"
"KPT" "1998-06-12" "1998-06-05" "biparental_care" "family_1682"
"KPT" "1998-06-13" "1998-06-05" "biparental_care" "family_1682"
"KPT" "1998-06-13" "1998-06-05" "male_care" "family_1682"
"KPT" "1998-06-14" "1998-06-05" "biparental_care" "family_1682"
"KPT" "1998-06-16" "1998-06-05" "male_care" "family_1682"
"KPT" "1998-06-19" "1998-06-05" "female_care" "family_1682"
"KPT" "1998-06-21" "1998-06-05" "male_care" "family_1682"
"KPT" "1998-06-26" "1998-06-05" "male_care" "family_1682"
"KPT" "1998-06-30" "1998-06-05" "male_care" "family_1682"
"KPT" "1998-07-08" "1998-06-05" "male_care" "family_1682"
"KPT" "1998-05-31" "1998-05-31" "biparental_care" "family_1683"
"KPT" "1998-05-31" "1998-05-31" "male_care" "family_1683"
"KPT" "1998-06-01" "1998-05-31" "male_care" "family_1683"
"KPT" "1998-06-04" "1998-05-31" "biparental_care" "family_1683"
"KPT" "1998-06-05" "1998-05-31" "biparental_care" "family_1683"
"KPT" "1998-06-07" "1998-05-31" "biparental_care" "family_1683"
"KPT" "1998-06-09" "1998-05-31" "biparental_care" "family_1683"
"KPT" "1998-06-13" "1998-05-31" "biparental_care" "family_1683"
"KPT" "1998-06-16" "1998-05-31" "biparental_care" "family_1683"
"KPT" "1998-06-19" "1998-05-31" "biparental_care" "family_1683"
"KPT" "1998-06-23" "1998-05-31" "biparental_care" "family_1683"
"KPT" "1998-06-26" "1998-05-31" "biparental_care" "family_1683"
"KPT" "1998-05-21" "1998-05-21" "biparental_care" "family_1676"
"KPT" "1998-05-21" "1998-05-21" "male_care" "family_1676"
"KPT" "1998-05-23" "1998-05-21" "male_care" "family_1676"
"KPT" "1998-05-25" "1998-05-21" "male_care" "family_1676"
"KPT" "1998-05-27" "1998-05-21" "male_care" "family_1676"
"KPT" "1998-05-28" "1998-05-21" "male_care" "family_1676"
"KPT" "1998-05-29" "1998-05-21" "male_care" "family_1676"
"KPT" "1998-05-29" "1998-05-21" "male_care" "family_1676"
"KPT" "1998-05-31" "1998-05-21" "male_care" "family_1676"
"KPT" "1998-06-01" "1998-05-21" "male_care" "family_1676"
"KPT" "1998-06-02" "1998-05-21" "male_care" "family_1676"
"KPT" "1998-06-16" "1998-05-21" "male_care" "family_1676"
"KPT" "1998-06-08" "1998-06-08" "biparental_care" "family_1677"
"KPT" "1998-06-08" "1998-06-08" "biparental_care" "family_1677"
"KPT" "1998-06-10" "1998-06-08" "biparental_care" "family_1677"
"KPT" "1998-06-12" "1998-06-08" "female_care" "family_1677"
"KPT" "1998-06-14" "1998-06-08" "biparental_care" "family_1677"
"KPT" "1998-06-16" "1998-06-08" "biparental_care" "family_1677"
"KPT" "1998-05-24" "1998-05-23" "biparental_care" "family_1679"
"KPT" "1998-05-24" "1998-05-23" "biparental_care" "family_1679"
"KPT" "1998-05-26" "1998-05-23" "biparental_care" "family_1679"
"KPT" "1998-05-27" "1998-05-23" "male_care" "family_1679"
"KPT" "1998-05-28" "1998-05-23" "biparental_care" "family_1679"
"KPT" "1998-05-31" "1998-05-23" "biparental_care" "family_1679"
"KPT" "1998-06-01" "1998-05-23" "biparental_care" "family_1679"
"KPT" "1998-06-02" "1998-05-23" "male_care" "family_1679"
"KPT" "1998-06-03" "1998-05-23" "male_care" "family_1679"
"KPT" "1998-06-04" "1998-05-23" "male_care" "family_1679"
"KPT" "1998-06-06" "1998-05-23" "biparental_care" "family_1679"
"KPT" "1998-06-09" "1998-05-23" "male_care" "family_1679"
"KPT" "1998-06-10" "1998-05-23" "male_care" "family_1679"
"KPT" "1998-06-11" "1998-05-23" "male_care" "family_1679"
"KPT" "1998-06-12" "1998-05-23" "biparental_care" "family_1679"
"KPT" "1998-06-14" "1998-05-23" "biparental_care" "family_1679"
"KPT" "1998-06-16" "1998-05-23" "male_care" "family_1679"
"KPT" "1998-06-21" "1998-05-23" "biparental_care" "family_1679"
"KPT" "1998-06-28" "1998-05-23" "male_care" "family_1679"
"KPT" "1998-05-03" "1998-04-21" "male_care" "family_1685"
"KPT" "1998-05-05" "1998-04-21" "male_care" "family_1685"
"KPT" "1998-05-06" "1998-04-21" "male_care" "family_1685"
"KPT" "1998-05-01" "1998-04-25" "male_care" "family_1684"
"KPT" "1998-05-03" "1998-04-25" "male_care" "family_1684"
"KPT" "1998-05-13" "1998-04-25" "male_care" "family_1684"
"KPT" "1998-05-14" "1998-05-13" "biparental_care" "family_1686"
"KPT" "1998-05-14" "1998-05-13" "biparental_care" "family_1686"
"KPT" "1998-05-14" "1998-05-13" "male_care" "family_1686"
"KPT" "1998-05-15" "1998-05-13" "male_care" "family_1686"
"KPT" "1998-05-17" "1998-05-13" "male_care" "family_1686"
"KPT" "1998-05-17" "1998-05-13" "male_care" "family_1686"
"KPT" "1998-05-18" "1998-05-13" "female_care" "family_1686"
"KPT" "1998-05-18" "1998-05-13" "male_care" "family_1686"
"KPT" "1998-05-19" "1998-05-13" "male_care" "family_1686"
"KPT" "1998-05-21" "1998-05-13" "male_care" "family_1686"
"KPT" "1998-05-23" "1998-05-13" "male_care" "family_1686"
"KPT" "1998-05-23" "1998-05-13" "male_care" "family_1686"
"KPT" "1998-05-24" "1998-05-13" "male_care" "family_1686"
"KPT" "1998-06-01" "1998-05-13" "male_care" "family_1686"
"KPT" "1998-06-04" "1998-06-04" "biparental_care" "family_1687"
"KPT" "1998-06-05" "1998-06-04" "biparental_care" "family_1687"
"KPT" "1998-06-09" "1998-06-04" "biparental_care" "family_1687"
"KPT" "1998-06-11" "1998-06-04" "biparental_care" "family_1687"
"KPT" "1998-06-13" "1998-06-04" "biparental_care" "family_1687"
"KPT" "1998-06-18" "1998-06-04" "male_care" "family_1687"
"KPT" "1998-06-19" "1998-06-04" "male_care" "family_1687"
"KPT" "1998-06-20" "1998-06-04" "male_care" "family_1687"
"KPT" "1998-06-22" "1998-06-04" "male_care" "family_1687"
"KPT" "1998-06-24" "1998-06-04" "male_care" "family_1687"
"KPT" "1998-06-26" "1998-06-04" "male_care" "family_1687"
"KPT" "1998-06-27" "1998-06-04" "male_care" "family_1687"
"KPT" "1998-07-01" "1998-06-04" "male_care" "family_1687"
"KPT" "1998-05-30" "1998-05-28" "biparental_care" "family_1688"
"KPT" "1998-05-31" "1998-05-28" "female_care" "family_1688"
"KPT" "1998-06-02" "1998-05-28" "female_care" "family_1688"
"KPT" "1998-06-04" "1998-05-28" "female_care" "family_1688"
"KPT" "1998-06-04" "1998-05-28" "female_care" "family_1688"
"KPT" "1998-06-05" "1998-05-28" "biparental_care" "family_1688"
"KPT" "1998-06-06" "1998-05-28" "female_care" "family_1688"
"KPT" "1998-06-07" "1998-05-28" "female_care" "family_1688"
"KPT" "1998-06-08" "1998-05-28" "female_care" "family_1688"
"KPT" "1998-06-12" "1998-05-28" "female_care" "family_1688"
"KPT" "1998-06-14" "1998-05-28" "female_care" "family_1688"
"KPT" "1998-06-23" "1998-05-28" "female_care" "family_1688"
"KPT" "1998-06-24" "1998-05-28" "female_care" "family_1688"
"KPT" "1998-06-25" "1998-05-28" "female_care" "family_1688"
"KPT" "1998-05-25" "1998-05-24" "biparental_care" "family_1689"
"KPT" "1998-05-25" "1998-05-24" "biparental_care" "family_1689"
"KPT" "1998-05-26" "1998-05-24" "male_care" "family_1689"
"KPT" "1998-05-27" "1998-05-24" "male_care" "family_1689"
"KPT" "1998-05-29" "1998-05-24" "male_care" "family_1689"
"KPT" "1998-06-01" "1998-05-24" "male_care" "family_1689"
"KPT" "1998-06-02" "1998-05-24" "female_care" "family_1689"
"KPT" "1998-06-03" "1998-05-24" "male_care" "family_1689"
"KPT" "1998-06-07" "1998-05-24" "male_care" "family_1689"
"KPT" "1998-06-08" "1998-05-24" "male_care" "family_1689"
"KPT" "1998-06-13" "1998-05-24" "male_care" "family_1689"
"KPT" "1998-06-14" "1998-05-24" "male_care" "family_1689"
"KPT" "1998-06-19" "1998-05-24" "male_care" "family_1689"
"KPT" "1998-05-31" "1998-05-28" "biparental_care" "family_1690"
"KPT" "1998-05-31" "1998-05-28" "biparental_care" "family_1690"
"KPT" "1998-06-04" "1998-05-28" "biparental_care" "family_1690"
"KPT" "1998-06-04" "1998-05-28" "male_care" "family_1690"
"KPT" "1998-06-05" "1998-05-28" "biparental_care" "family_1690"
"KPT" "1998-06-07" "1998-05-28" "biparental_care" "family_1690"
"KPT" "1998-06-08" "1998-05-28" "female_care" "family_1690"
"KPT" "1998-06-09" "1998-05-28" "male_care" "family_1690"
"KPT" "1998-06-11" "1998-05-28" "male_care" "family_1690"
"KPT" "1998-06-13" "1998-05-28" "male_care" "family_1690"
"KPT" "1998-06-18" "1998-05-28" "male_care" "family_1690"
"KPT" "1998-06-19" "1998-05-28" "male_care" "family_1690"
"KPT" "1998-06-22" "1998-05-28" "male_care" "family_1690"
"KPT" "1998-06-23" "1998-05-28" "male_care" "family_1690"
"KPT" "1998-06-26" "1998-05-28" "male_care" "family_1690"
"KPT" "1998-06-29" "1998-05-28" "male_care" "family_1690"
"KPT" "1998-06-11" "1998-06-11" "biparental_care" "family_1694"
"KPT" "1998-06-11" "1998-06-11" "biparental_care" "family_1694"
"KPT" "1998-06-12" "1998-06-11" "biparental_care" "family_1694"
"KPT" "1998-06-13" "1998-06-11" "biparental_care" "family_1694"
"KPT" "1998-06-14" "1998-06-11" "biparental_care" "family_1694"
"KPT" "1998-06-17" "1998-06-11" "female_care" "family_1694"
"KPT" "1998-06-19" "1998-06-11" "female_care" "family_1694"
"KPT" "1998-06-22" "1998-06-11" "female_care" "family_1694"
"KPT" "1998-06-22" "1998-06-11" "female_care" "family_1694"
"KPT" "1998-06-23" "1998-06-11" "female_care" "family_1694"
"KPT" "1998-06-24" "1998-06-11" "female_care" "family_1694"
"KPT" "1998-06-25" "1998-06-11" "female_care" "family_1694"
"KPT" "1998-06-27" "1998-06-11" "biparental_care" "family_1694"
"KPT" "1998-06-29" "1998-06-11" "female_care" "family_1694"
"KPT" "1998-06-30" "1998-06-11" "biparental_care" "family_1694"
"KPT" "1998-07-02" "1998-06-11" "biparental_care" "family_1694"
"KPT" "1998-07-04" "1998-06-11" "female_care" "family_1694"
"KPT" "1998-07-05" "1998-06-11" "male_care" "family_1694"
"KPT" "1998-07-08" "1998-06-11" "male_care" "family_1694"
"KPT" "1998-06-10" "1998-06-09" "biparental_care" "family_1695"
"KPT" "1998-06-10" "1998-06-09" "biparental_care" "family_1695"
"KPT" "1998-06-11" "1998-06-09" "biparental_care" "family_1695"
"KPT" "1998-06-12" "1998-06-09" "biparental_care" "family_1695"
"KPT" "1998-06-14" "1998-06-09" "biparental_care" "family_1695"
"KPT" "1998-06-17" "1998-06-09" "biparental_care" "family_1695"
"KPT" "1998-06-19" "1998-06-09" "biparental_care" "family_1695"
"KPT" "1998-06-21" "1998-06-09" "biparental_care" "family_1695"
"KPT" "1998-06-22" "1998-06-09" "biparental_care" "family_1695"
"KPT" "1998-06-24" "1998-06-09" "biparental_care" "family_1695"
"KPT" "1998-06-25" "1998-06-09" "female_care" "family_1695"
"KPT" "1998-06-27" "1998-06-09" "female_care" "family_1695"
"KPT" "1998-06-30" "1998-06-09" "male_care" "family_1695"
"KPT" "1998-07-02" "1998-06-09" "male_care" "family_1695"
"KPT" "1998-07-02" "1998-06-09" "female_care" "family_1695"
"KPT" "1998-07-05" "1998-06-09" "male_care" "family_1695"
"KPT" "1998-06-17" "1998-06-17" "biparental_care" "family_1697"
"KPT" "1998-06-18" "1998-06-17" "female_care" "family_1697"
"KPT" "1998-06-18" "1998-06-17" "male_care" "family_1697"
"KPT" "1998-06-19" "1998-06-17" "biparental_care" "family_1697"
"KPT" "1998-06-20" "1998-06-17" "biparental_care" "family_1697"
"KPT" "1998-06-22" "1998-06-17" "male_care" "family_1697"
"KPT" "1998-06-24" "1998-06-17" "biparental_care" "family_1697"
"KPT" "1998-06-26" "1998-06-17" "biparental_care" "family_1697"
"KPT" "1998-06-26" "1998-06-17" "biparental_care" "family_1697"
"KPT" "1998-06-27" "1998-06-17" "male_care" "family_1697"
"KPT" "1998-06-29" "1998-06-17" "female_care" "family_1697"
"KPT" "1998-06-16" "1998-06-15" "biparental_care" "family_1700"
"KPT" "1998-06-17" "1998-06-15" "biparental_care" "family_1700"
"KPT" "1998-06-19" "1998-06-15" "male_care" "family_1700"
"KPT" "1998-06-20" "1998-06-15" "biparental_care" "family_1700"
"KPT" "1998-06-21" "1998-06-15" "biparental_care" "family_1700"
"KPT" "1998-06-23" "1998-06-15" "biparental_care" "family_1700"
"KPT" "1998-06-23" "1998-06-15" "male_care" "family_1700"
"KPT" "1998-06-25" "1998-06-15" "biparental_care" "family_1700"
"KPT" "1998-06-27" "1998-06-15" "biparental_care" "family_1700"
"KPT" "1998-06-30" "1998-06-15" "biparental_care" "family_1700"
"KPT" "1998-07-02" "1998-06-15" "female_care" "family_1700"
"KPT" "1998-07-05" "1998-06-15" "biparental_care" "family_1700"
"KPT" "1998-07-08" "1998-06-15" "male_care" "family_1700"
"KPT" "1998-07-08" "1998-06-15" "male_care" "family_1700"
"KPT" "1998-07-08" "1998-06-15" "male_care" "family_1700"
"KPT" "1998-06-10" "1998-06-09" "biparental_care" "family_1701"
"KPT" "1998-06-10" "1998-06-09" "biparental_care" "family_1701"
"KPT" "1998-06-12" "1998-06-09" "biparental_care" "family_1701"
"KPT" "1998-06-14" "1998-06-09" "biparental_care" "family_1701"
"KPT" "1998-06-17" "1998-06-09" "biparental_care" "family_1701"
"KPT" "1998-06-19" "1998-06-09" "biparental_care" "family_1701"
"KPT" "1998-06-21" "1998-06-09" "biparental_care" "family_1701"
"KPT" "1998-06-22" "1998-06-09" "biparental_care" "family_1701"
"KPT" "1998-06-24" "1998-06-09" "biparental_care" "family_1701"
"KPT" "1998-06-25" "1998-06-09" "biparental_care" "family_1701"
"KPT" "1998-06-27" "1998-06-09" "biparental_care" "family_1701"
"KPT" "1998-06-30" "1998-06-09" "biparental_care" "family_1701"
"KPT" "1998-07-02" "1998-06-09" "biparental_care" "family_1701"
"KPT" "1998-07-04" "1998-06-09" "biparental_care" "family_1701"
"KPT" "1998-07-05" "1998-06-09" "female_care" "family_1701"
"KPT" "1998-05-08" "1998-05-08" "biparental_care" "family_1714"
"KPT" "1998-05-08" "1998-05-08" "biparental_care" "family_1714"
"KPT" "1998-05-09" "1998-05-08" "biparental_care" "family_1714"
"KPT" "1998-05-11" "1998-05-08" "female_care" "family_1714"
"KPT" "1998-05-11" "1998-05-08" "male_care" "family_1714"
"KPT" "1998-05-13" "1998-05-08" "biparental_care" "family_1714"
"KPT" "1998-05-14" "1998-05-08" "female_care" "family_1714"
"KPT" "1998-05-15" "1998-05-08" "female_care" "family_1714"
"KPT" "1998-05-16" "1998-05-08" "male_care" "family_1714"
"KPT" "1998-05-17" "1998-05-08" "male_care" "family_1714"
"KPT" "1998-05-18" "1998-05-08" "male_care" "family_1714"
"KPT" "1998-05-18" "1998-05-08" "male_care" "family_1714"
"KPT" "1998-05-21" "1998-05-08" "male_care" "family_1714"
"KPT" "1998-05-22" "1998-05-08" "male_care" "family_1714"
"KPT" "1998-05-26" "1998-05-08" "male_care" "family_1714"
"KPT" "1998-05-26" "1998-05-08" "male_care" "family_1714"
"KPT" "1998-05-26" "1998-05-08" "male_care" "family_1714"
"KPT" "1998-05-26" "1998-05-08" "male_care" "family_1714"
"KPT" "1998-05-27" "1998-05-08" "male_care" "family_1714"
"KPT" "1998-06-03" "1998-05-08" "male_care" "family_1714"
"KPT" "1998-06-04" "1998-05-08" "male_care" "family_1714"
"KPT" "1998-05-05" "1998-05-05" "biparental_care" "family_1715"
"KPT" "1998-05-06" "1998-05-05" "biparental_care" "family_1715"
"KPT" "1998-05-08" "1998-05-05" "male_care" "family_1715"
"KPT" "1998-05-09" "1998-05-05" "biparental_care" "family_1715"
"KPT" "1998-05-09" "1998-05-05" "biparental_care" "family_1715"
"KPT" "1998-05-10" "1998-05-05" "male_care" "family_1715"
"KPT" "1998-05-11" "1998-05-05" "biparental_care" "family_1715"
"KPT" "1998-05-11" "1998-05-05" "biparental_care" "family_1715"
"KPT" "1998-05-13" "1998-05-05" "biparental_care" "family_1715"
"KPT" "1998-05-14" "1998-05-05" "biparental_care" "family_1715"
"KPT" "1998-05-14" "1998-05-05" "biparental_care" "family_1715"
"KPT" "1998-05-16" "1998-05-05" "biparental_care" "family_1715"
"KPT" "1998-05-18" "1998-05-05" "male_care" "family_1715"
"KPT" "1998-05-18" "1998-05-05" "male_care" "family_1715"
"KPT" "1998-05-19" "1998-05-05" "male_care" "family_1715"
"KPT" "1998-05-21" "1998-05-05" "male_care" "family_1715"
"KPT" "1998-05-22" "1998-05-05" "male_care" "family_1715"
"KPT" "1998-05-23" "1998-05-05" "female_care" "family_1715"
"KPT" "1998-05-23" "1998-05-05" "male_care" "family_1715"
"KPT" "1998-05-25" "1998-05-05" "male_care" "family_1715"
"KPT" "1998-05-26" "1998-05-05" "male_care" "family_1715"
"KPT" "1998-05-26" "1998-05-05" "male_care" "family_1715"
"KPT" "1998-05-26" "1998-05-05" "male_care" "family_1715"
"KPT" "1998-05-27" "1998-05-05" "male_care" "family_1715"
"KPT" "1998-05-30" "1998-05-05" "male_care" "family_1715"
"KPT" "1998-06-03" "1998-05-05" "male_care" "family_1715"
"KPT" "1998-05-30" "1998-05-30" "biparental_care" "family_1716"
"KPT" "1998-05-30" "1998-05-30" "biparental_care" "family_1716"
"KPT" "1998-06-01" "1998-05-30" "biparental_care" "family_1716"
"KPT" "1998-06-03" "1998-05-30" "biparental_care" "family_1716"
"KPT" "1998-06-04" "1998-05-30" "male_care" "family_1716"
"KPT" "1998-06-05" "1998-05-30" "male_care" "family_1716"
"KPT" "1998-06-06" "1998-05-30" "biparental_care" "family_1716"
"KPT" "1998-06-07" "1998-05-30" "male_care" "family_1716"
"KPT" "1998-06-09" "1998-05-30" "male_care" "family_1716"
"KPT" "1998-06-11" "1998-05-30" "male_care" "family_1716"
"KPT" "1998-06-12" "1998-05-30" "female_care" "family_1716"
"KPT" "1998-06-12" "1998-05-30" "male_care" "family_1716"
"KPT" "1998-06-13" "1998-05-30" "male_care" "family_1716"
"KPT" "1998-06-13" "1998-05-30" "female_care" "family_1716"
"KPT" "1998-06-14" "1998-05-30" "male_care" "family_1716"
"KPT" "1998-06-17" "1998-05-30" "male_care" "family_1716"
"KPT" "1998-06-20" "1998-05-30" "male_care" "family_1716"
"KPT" "1998-06-21" "1998-05-30" "male_care" "family_1716"
"KPT" "1998-06-22" "1998-05-30" "male_care" "family_1716"
"KPT" "1998-06-22" "1998-05-30" "male_care" "family_1716"
"KPT" "1998-06-24" "1998-05-30" "male_care" "family_1716"
"KPT" "1998-06-27" "1998-05-30" "male_care" "family_1716"
"KPT" "1998-06-06" "1998-06-06" "biparental_care" "family_1718"
"KPT" "1998-06-07" "1998-06-06" "biparental_care" "family_1718"
"KPT" "1998-06-08" "1998-06-06" "biparental_care" "family_1718"
"KPT" "1998-06-10" "1998-06-06" "biparental_care" "family_1718"
"KPT" "1998-06-12" "1998-06-06" "biparental_care" "family_1718"
"KPT" "1998-06-17" "1998-06-06" "biparental_care" "family_1718"
"KPT" "1998-06-21" "1998-06-06" "biparental_care" "family_1718"
"KPT" "1998-06-24" "1998-06-06" "female_care" "family_1718"
"KPT" "1998-06-27" "1998-06-06" "male_care" "family_1718"
"KPT" "1998-07-01" "1998-06-06" "male_care" "family_1718"
"KPT" "1998-07-03" "1998-06-06" "male_care" "family_1718"
"KPT" "1998-07-05" "1998-06-06" "male_care" "family_1718"
"KPT" "1998-05-01" "1998-04-23" "biparental_care" "family_1719"
"KPT" "1998-05-03" "1998-04-23" "biparental_care" "family_1719"
"KPT" "1998-05-16" "1998-04-23" "male_care" "family_1719"
"KPT" "1998-05-18" "1998-04-23" "male_care" "family_1719"
"KPT" "1998-05-22" "1998-04-23" "male_care" "family_1719"
"KPT" "1998-05-12" "1998-05-11" "biparental_care" "family_1720"
"KPT" "1998-05-22" "1998-05-11" "male_care" "family_1720"
"KPT" "1998-05-24" "1998-05-11" "male_care" "family_1720"
"KPT" "1998-05-09" "1998-05-07" "biparental_care" "family_1732"
"KPT" "1998-05-10" "1998-05-07" "biparental_care" "family_1732"
"KPT" "1998-05-12" "1998-05-07" "biparental_care" "family_1732"
"KPT" "1998-05-19" "1998-05-07" "female_care" "family_1732"
"KPT" "1998-05-26" "1998-05-07" "male_care" "family_1732"
"KPT" "1998-05-13" "1998-05-13" "biparental_care" "family_1734"
"KPT" "1998-05-14" "1998-05-13" "biparental_care" "family_1734"
"KPT" "1998-05-16" "1998-05-13" "biparental_care" "family_1734"
